	encoder	sensor
882	0.204648	0
883	0.204841	0
884	0.205032	0
885	0.205223	0
886	0.205415	0
887	0.205606	0
888	0.205797	0
889	0.205989	0
890	0.206181	0
891	0.206372	0
892	0.206563	0
893	0.206755	0
894	0.206947	0
895	0.207139	0
896	0.207332	0
897	0.207525	0
898	0.207718	0
899	0.207911	0
900	0.208103	0
901	0.208296	0
902	0.208489	0
903	0.208681	0
904	0.208873	0
905	0.209065	0
906	0.209256	0
907	0.209448	0
908	0.209639	0
909	0.209831	0
910	0.210023	0
911	0.210215	0
912	0.210406	0
913	0.210598	0
914	0.210788	0
915	0.210979	0
916	0.21117	0
917	0.211362	0
918	0.211554	0
919	0.211747	0
920	0.211939	0
921	0.212131	0
922	0.212323	0
923	0.212516	0
924	0.212708	0
925	0.212901	0
926	0.213093	0
927	0.213286	0
928	0.213478	0
929	0.213671	0
930	0.213863	0
931	0.214055	0
932	0.214247	0
933	0.214439	0
934	0.21463	0
935	0.214823	0
936	0.215014	0
937	0.215205	0
938	0.215397	0
939	0.215588	0
940	0.215779	0
941	0.215971	0
942	0.216162	0
943	0.216354	0
944	0.216545	0
945	0.216737	0
946	0.216929	0
947	0.217121	0
948	0.217313	0
949	0.217506	0
950	0.217699	0
951	0.217892	0
952	0.218085	0
953	0.218277	0
954	0.21847	0
955	0.218662	0
956	0.218854	0
957	0.219046	0
958	0.219238	0
959	0.21943	0
960	0.219621	0
961	0.219813	0
962	0.220005	0
963	0.220197	0
964	0.220389	0
965	0.22058	0
966	0.22077	0
967	0.220962	0
968	0.221153	0
969	0.221344	0
970	0.221537	0
971	0.221729	0
972	0.221921	0
973	0.222113	0
974	0.222306	0
975	0.222498	0
976	0.222691	0
977	0.222883	0
978	0.223075	0
979	0.223267	0
980	0.22346	0
981	0.223652	0
982	0.223845	0
983	0.224037	0
984	0.22423	0
985	0.224422	0
986	0.224613	0
987	0.224806	0
988	0.224998	0
989	0.225189	0
990	0.225381	0
991	0.225572	0
992	0.225763	0
993	0.225954	0
994	0.226145	0
995	0.226337	0
996	0.226528	0
997	0.22672	0
998	0.226912	0
999	0.227103	0
1000	0.227296	0
1001	0.227488	0
1002	0.227681	0
1003	0.227873	0
1004	0.228066	0
1005	0.228258	0
1006	0.228451	0
1007	0.228643	0
1008	0.228835	0
1009	0.229027	0
1010	0.229219	0
1011	0.229412	0
1012	0.229603	0
1013	0.229796	0
1014	0.229988	0
1015	0.23018	0
1016	0.230371	0
1017	0.230562	0
1018	0.230753	0
1019	0.230945	0
1020	0.231136	0
1021	0.231328	0
1022	0.23152	0
1023	0.231712	0
1024	0.231904	0
1025	0.232095	0
1026	0.232287	0
1027	0.23248	0
1028	0.232672	0
1029	0.232865	0
1030	0.233058	0
1031	0.23325	0
1032	0.233443	0
1033	0.233635	0
1034	0.233828	0
1035	0.23402	0
1036	0.234211	0
1037	0.234403	0
1038	0.234594	0
1039	0.234787	0
1040	0.234978	0
1041	0.23517	0
1042	0.235362	0
1043	0.235554	0
1044	0.235745	0
1045	0.235936	0
1046	0.236127	0
1047	0.236318	0
1048	0.236509	0
1049	0.236701	0
1050	0.236893	0
1051	0.237085	0
1052	0.237278	0
1053	0.23747	0
1054	0.237663	0
1055	0.237856	0
1056	0.238048	0
1057	0.238241	0
1058	0.238433	0
1059	0.238626	0
1060	0.238818	0
1061	0.23901	0
1062	0.239202	0
1063	0.239394	0
1064	0.239586	0
1065	0.239778	0
1066	0.23997	0
1067	0.240162	0
1068	0.240353	0
1069	0.240544	0
1070	0.240735	0
1071	0.240926	0
1072	0.241118	0
1073	0.24131	0
1074	0.241501	0
1075	0.241692	0
1076	0.241884	0
1077	0.242076	0
1078	0.242268	0
1079	0.242461	0
1080	0.242653	0
1081	0.242845	0
1082	0.243038	0
1083	0.24323	0
1084	0.243422	0
1085	0.243615	0
1086	0.243808	0
1087	0.244001	0
1088	0.244193	0
1089	0.244386	0
1090	0.244577	0
1091	0.24477	0
1092	0.244962	0
1093	0.245153	0
1094	0.245345	0
1095	0.245537	0
1096	0.245727	0
1097	0.245918	0
1098	0.24611	0
1099	0.246301	0
1100	0.246492	0
1101	0.246684	0
1102	0.246876	0
1103	0.247067	0
1104	0.24726	0
1105	0.247453	0
1106	0.247645	0
1107	0.247838	0
1108	0.24803	0
1109	0.248223	0
1110	0.248415	0
1111	0.248608	0
1112	0.2488	0
1113	0.248992	0
1114	0.249184	0
1115	0.249376	0
1116	0.249568	0
1117	0.24976	0
1118	0.249952	0
1119	0.250144	0
1120	0.250336	0
1121	0.250528	0
1122	0.250719	0
1123	0.25091	0
1124	0.251101	0
1125	0.251292	0
1126	0.251483	0
1127	0.251675	0
1128	0.251867	0
1129	0.252058	0
1130	0.252251	0
1131	0.252443	0
1132	0.252636	0
1133	0.252828	0
1134	0.25302	0
1135	0.253213	0
1136	0.253405	0
1137	0.253598	0
1138	0.253792	0
1139	0.253984	0
1140	0.254176	0
1141	0.254368	0
1142	0.254559	0
1143	0.254751	0
1144	0.254943	0
1145	0.255135	0
1146	0.255327	0
1147	0.255518	0
1148	0.255709	0
1149	0.255901	0
1150	0.256092	0
1151	0.256284	0
1152	0.256475	0
1153	0.256667	0
1154	0.256858	0
1155	0.25705	0
1156	0.257242	0
1157	0.257434	0
1158	0.257626	0
1159	0.257819	0
1160	0.258012	0
1161	0.258205	0
1162	0.258397	0
1163	0.258591	0
1164	0.258784	0
1165	0.258976	0
1166	0.259168	0
1167	0.25936	0
1168	0.259552	0
1169	0.259743	0
1170	0.259936	0
1171	0.260127	0
1172	0.260318	0
1173	0.26051	0
1174	0.260701	0
1175	0.260892	0
1176	0.261083	0
1177	0.261274	0
1178	0.261465	0
1179	0.261657	0
1180	0.261849	0
1181	0.262041	0
1182	0.262233	0
1183	0.262425	0
1184	0.262618	0
1185	0.26281	0
