	encoder	sensor
324	0.102828	0
325	0.103053	0
326	0.103278	0
327	0.103504	0
328	0.103729	0
329	0.103954	0
330	0.104179	0
331	0.104404	0
332	0.104629	0
333	0.104854	0
334	0.105079	0
335	0.105304	0
336	0.105529	0
337	0.105754	0
338	0.105979	0
339	0.106204	0
340	0.106428	0
341	0.106653	0
342	0.106878	0
343	0.107102	0
344	0.107328	0
345	0.107553	0
346	0.107779	0
347	0.108004	0
348	0.108229	0
349	0.108455	0
350	0.10868	0
351	0.108906	0
352	0.109131	0
353	0.109356	0
354	0.10958	0
355	0.109805	0
356	0.11003	0
357	0.110255	0
358	0.110479	0
359	0.110704	0
360	0.110928	0
361	0.111153	0
362	0.111377	0
363	0.111602	0
364	0.111827	0
365	0.112052	0
366	0.112277	0
367	0.112503	0
368	0.112728	0
369	0.112953	0
370	0.113179	0
371	0.113404	0
372	0.113629	0
373	0.113855	0
374	0.11408	0
375	0.114305	0
376	0.11453	0
377	0.114756	0
378	0.11498	0
379	0.115205	0
380	0.11543	0
381	0.115655	0
382	0.115879	0
383	0.116104	0
384	0.116328	0
385	0.116553	0
386	0.116777	0
387	0.117002	0
388	0.117227	0
389	0.117452	0
390	0.117677	0
391	0.117902	0
392	0.118128	0
393	0.118352	0
394	0.118578	0
395	0.118803	0
396	0.119029	0
397	0.119254	0
398	0.119479	0
399	0.119704	0
400	0.119929	0
401	0.120154	0
402	0.120379	0
403	0.120604	0
404	0.120829	0
405	0.121054	0
406	0.121279	0
407	0.121504	1
408	0.121728	1
409	0.121953	1
410	0.122178	0
411	0.122403	0
412	0.122628	0
413	0.122853	0
414	0.123078	0
415	0.123303	0
416	0.123529	0
417	0.123754	0
418	0.123979	0
419	0.124204	0
420	0.124428	0
421	0.124653	0
422	0.124878	0
423	0.125103	0
424	0.125328	0
425	0.125553	0
426	0.125778	0
427	0.126003	0
428	0.126227	0
429	0.126453	0
430	0.126677	0
431	0.126903	0
432	0.127127	0
433	0.127353	0
434	0.127578	0
435	0.127803	0
436	0.128029	0
437	0.128254	0
438	0.128479	0
439	0.128704	0
440	0.128929	0
441	0.129154	0
442	0.129379	0
443	0.129604	0
444	0.129829	0
445	0.130053	0
446	0.130279	0
447	0.130503	0
448	0.130728	0
449	0.130953	0
450	0.131178	0
451	0.131402	0
452	0.131627	0
453	0.131852	0
454	0.132077	0
455	0.132302	0
456	0.132527	0
457	0.132753	0
458	0.132978	0
459	0.133203	0
460	0.133428	0
461	0.133654	0
462	0.133879	0
463	0.134105	0
464	0.13433	0
465	0.134555	0
466	0.13478	0
467	0.135005	0
468	0.13523	0
469	0.135454	0
470	0.135679	0
471	0.135903	0
472	0.136128	0
473	0.136352	0
474	0.136577	0
475	0.136801	0
476	0.137026	0
477	0.137251	0
478	0.137477	0
479	0.137702	0
480	0.137928	0
481	0.138153	0
482	0.138378	0
483	0.138603	0
484	0.138829	0
485	0.139054	0
486	0.139279	0
487	0.139504	0
488	0.139729	0
489	0.139954	0
490	0.140179	0
491	0.140403	0
492	0.140628	0
493	0.140852	0
494	0.141077	0
495	0.141302	0
496	0.141527	0
497	0.141751	0
498	0.141976	0
499	0.142201	0
500	0.142426	0
501	0.142652	0
502	0.142877	0
503	0.143102	0
504	0.143327	0
505	0.143553	0
506	0.143778	0
507	0.144004	0
508	0.144229	0
509	0.144454	0
510	0.144679	0
511	0.144904	0
512	0.145129	0
513	0.145354	0
514	0.145579	0
515	0.145803	0
516	0.146028	0
517	0.146252	0
518	0.146477	0
519	0.146701	0
520	0.146926	0
521	0.147151	0
522	0.147376	0
523	0.147602	0
524	0.147827	0
525	0.148052	0
526	0.148277	0
527	0.148503	0
528	0.148729	0
529	0.148954	0
530	0.149179	0
531	0.149404	0
532	0.149629	0
533	0.149855	0
534	0.150079	0
535	0.150304	0
536	0.150529	0
537	0.150753	0
538	0.150978	0
539	0.151202	0
540	0.151427	0
541	0.151652	0
542	0.151877	0
543	0.152101	0
544	0.152327	0
545	0.152552	0
546	0.152777	0
547	0.153003	0
548	0.153228	0
549	0.153453	0
550	0.153679	0
551	0.153904	0
552	0.15413	0
553	0.154355	0
554	0.15458	0
555	0.154805	0
556	0.15503	0
557	0.155255	0
558	0.155479	0
559	0.155703	0
560	0.155928	0
561	0.156153	0
562	0.156377	0
563	0.156601	0
564	0.156826	0
565	0.15705	0
566	0.157275	0
567	0.1575	0
568	0.157726	0
569	0.157951	0
570	0.158177	0
571	0.158402	0
572	0.158628	0
573	0.158854	0
574	0.159079	0
575	0.159305	0
576	0.15953	0
577	0.159755	0
578	0.159981	0
579	0.160206	0
580	0.160431	0
581	0.160655	0
582	0.160879	0
583	0.161104	0
584	0.161328	0
585	0.161553	0
586	0.161777	1
587	0.162001	1
588	0.162226	1
589	0.162451	0
590	0.162676	0
591	0.162902	0
592	0.163127	0
593	0.163351	0
594	0.163577	0
595	0.163803	0
596	0.164028	0
597	0.164253	0
598	0.164479	0
599	0.164704	0
600	0.164929	0
601	0.165155	0
602	0.16538	0
603	0.165605	0
604	0.165829	0
605	0.166054	0
606	0.166278	0
607	0.166503	0
608	0.166727	0
609	0.166951	0
610	0.167176	0
611	0.167401	0
612	0.167626	0
613	0.167852	0
614	0.168077	0
615	0.168302	0
616	0.168527	0
617	0.168753	0
618	0.168978	0
619	0.169204	0
620	0.169429	0
621	0.169653	0
622	0.169879	0
623	0.170104	0
624	0.170329	0
625	0.170553	0
626	0.170778	0
627	0.171003	0
628	0.171227	0
629	0.171452	0
630	0.171676	0
631	0.171901	0
632	0.172126	0
633	0.172351	0
634	0.172576	0
635	0.172801	0
636	0.173027	0
637	0.173252	0
638	0.173478	0
639	0.173703	0
640	0.173928	0
641	0.174153	0
642	0.174379	0
643	0.174603	0
644	0.174829	0
645	0.175053	0
646	0.175279	0
647	0.175503	0
648	0.175728	0
649	0.175953	0
650	0.176178	0
651	0.176402	0
652	0.176627	0
653	0.176852	0
654	0.177076	0
655	0.177301	0
656	0.177527	0
657	0.177752	0
658	0.177977	0
659	0.178202	0
660	0.178428	0
661	0.178653	0
662	0.178878	0
663	0.179104	0
664	0.179329	0
665	0.179554	0
666	0.179779	0
667	0.180004	0
668	0.180229	0
669	0.180454	0
670	0.180678	0
671	0.180903	0
672	0.181127	0
673	0.181352	0
674	0.181576	0
675	0.181801	0
676	0.182025	0
677	0.18225	0
678	0.182476	0
679	0.182701	0
680	0.182927	0
681	0.183152	0
682	0.183377	0
683	0.183602	0
684	0.183828	0
685	0.184053	0
686	0.184279	0
687	0.184504	0
688	0.184729	0
689	0.184954	0
690	0.185179	0
691	0.185404	0
692	0.185628	0
693	0.185852	0
694	0.186077	0
695	0.186302	0
696	0.186527	0
697	0.186751	0
698	0.186975	0
699	0.1872	0
700	0.187425	0
701	0.18765	0
702	0.187875	0
703	0.188101	0
704	0.188326	0
705	0.188552	0
706	0.188778	0
707	0.189003	0
708	0.189229	0
709	0.189454	0
710	0.189679	0
711	0.189905	0
712	0.19013	0
713	0.190354	0
714	0.190579	0
715	0.190803	0
716	0.191028	0
717	0.191252	0
718	0.191476	0
719	0.1917	0
720	0.191925	0
721	0.19215	0
722	0.192375	0
723	0.1926	0
724	0.192826	0
725	0.193051	0
726	0.193276	0
727	0.193502	0
728	0.193727	0
729	0.193953	0
730	0.194178	0
731	0.194404	0
732	0.194628	0
733	0.194854	0
734	0.195078	0
735	0.195303	0
736	0.195528	0
737	0.195753	0
738	0.195977	0
739	0.196202	0
740	0.196426	0
741	0.19665	0
742	0.196875	0
743	0.1971	0
744	0.197325	0
745	0.19755	0
746	0.197775	0
747	0.198	0
748	0.198226	0
749	0.198451	0
750	0.198677	0
751	0.198903	0
752	0.199128	0
753	0.199353	0
754	0.199578	0
755	0.199804	0
756	0.200029	0
757	0.200254	0
758	0.200478	0
759	0.200703	0
760	0.200927	0
761	0.201152	0
762	0.201376	0
763	0.201601	0
764	0.201825	1
765	0.20205	1
766	0.202275	1
767	0.2025	0
768	0.202725	0
769	0.202951	0
770	0.203176	0
771	0.203401	0
772	0.203626	0
773	0.203853	0
774	0.204078	0
775	0.204303	0
776	0.204528	0
777	0.204754	0
778	0.204979	0
779	0.205204	0
780	0.205429	0
781	0.205654	0
782	0.205879	0
783	0.206103	0
784	0.206328	0
785	0.206552	0
786	0.206777	0
787	0.207001	0
788	0.207225	0
789	0.20745	0
790	0.207675	0
791	0.207901	0
792	0.208126	0
793	0.208351	0
794	0.208577	0
795	0.208803	0
796	0.209028	0
797	0.209254	0
798	0.209479	0
799	0.209704	0
800	0.20993	0
801	0.210155	0
802	0.210379	0
803	0.210604	0
804	0.210828	0
805	0.211053	0
806	0.211277	0
807	0.211502	0
808	0.211726	0
809	0.211951	0
810	0.212175	0
811	0.2124	0
812	0.212625	0
813	0.21285	0
814	0.213075	0
815	0.2133	0
816	0.213526	0
817	0.213751	0
818	0.213977	0
819	0.214202	0
820	0.214428	0
821	0.214652	0
822	0.214878	0
823	0.215104	0
824	0.215329	0
825	0.215554	0
826	0.215779	0
827	0.216003	0
828	0.216228	0
829	0.216452	0
830	0.216677	0
831	0.216901	0
832	0.217125	0
833	0.21735	0
834	0.217575	0
835	0.2178	0
836	0.218025	0
837	0.21825	0
838	0.218476	0
839	0.218702	0
840	0.218928	0
841	0.219153	0
842	0.219378	0
843	0.219603	0
844	0.219829	0
845	0.220054	0
846	0.220279	0
847	0.220503	0
848	0.220728	0
849	0.220953	0
850	0.221177	0
851	0.221401	0
852	0.221626	0
853	0.22185	0
854	0.222075	1
855	0.2223	1
856	0.222525	1
857	0.22275	0
858	0.222975	0
859	0.2232	0
860	0.223426	0
861	0.223651	0
862	0.223878	0
863	0.224103	0
864	0.224329	0
865	0.224554	0
866	0.22478	0
867	0.225005	0
868	0.22523	0
869	0.225454	0
870	0.225679	0
871	0.225903	0
872	0.226128	0
873	0.226352	0
874	0.226576	0
875	0.2268	0
876	0.227024	0
877	0.227249	0
878	0.227473	0
879	0.227699	0
880	0.227924	0
881	0.22815	0
882	0.228375	0
883	0.228601	0
884	0.228827	0
885	0.229053	0
886	0.229278	0
887	0.229504	0
888	0.229729	0
889	0.229955	0
890	0.23018	0
891	0.230405	0
892	0.230629	0
893	0.230853	0
894	0.231078	0
895	0.231302	0
896	0.231526	0
897	0.23175	0
898	0.231975	0
899	0.232199	0
900	0.232424	0
901	0.232649	0
902	0.232874	0
903	0.233099	0
904	0.233323	0
905	0.23355	0
906	0.233775	0
907	0.234001	0
908	0.234227	0
909	0.234452	0
910	0.234678	0
911	0.234904	0
912	0.235129	0
913	0.235354	0
914	0.235579	0
915	0.235803	0
916	0.236028	0
917	0.236253	0
918	0.236477	0
919	0.236701	0
920	0.236925	0
921	0.237149	0
922	0.237374	0
923	0.237599	0
924	0.237824	0
925	0.238049	0
926	0.238274	0
927	0.2385	0
928	0.238726	0
929	0.238951	0
930	0.239177	0
931	0.239402	0
932	0.239627	0
933	0.239853	0
934	0.240077	0
935	0.240303	0
936	0.240528	0
937	0.240752	0
938	0.240977	0
939	0.241202	0
940	0.241426	0
941	0.24165	0
942	0.241875	0
943	0.242099	1
944	0.242324	1
945	0.242549	1
946	0.242774	1
947	0.243	0
948	0.243225	0
949	0.24345	0
950	0.243676	0
951	0.243901	0
952	0.244127	0
953	0.244352	0
954	0.244577	0
955	0.244803	0
956	0.245028	0
957	0.245253	0
958	0.245478	0
959	0.245703	0
960	0.245927	0
961	0.246152	0
962	0.246375	0
963	0.2466	0
964	0.246824	0
965	0.247048	0
966	0.247273	0
967	0.247498	0
968	0.247723	0
969	0.247948	0
970	0.248173	0
971	0.248398	0
972	0.248624	0
973	0.248851	0
974	0.249076	0
975	0.249302	0
976	0.249527	0
977	0.249753	0
978	0.249978	0
979	0.250203	0
980	0.250428	0
981	0.250653	0
982	0.250877	0
983	0.251102	0
984	0.251327	0
985	0.251551	0
986	0.251775	0
987	0.251999	0
988	0.252224	0
989	0.252449	0
990	0.252673	0
991	0.252899	0
992	0.253124	0
993	0.253349	0
994	0.253575	0
995	0.253801	0
996	0.254027	0
997	0.254252	0
998	0.254478	0
999	0.254703	0
1000	0.254929	0
1001	0.255154	0
1002	0.25538	0
1003	0.255604	0
1004	0.255829	0
1005	0.256054	0
1006	0.256278	0
1007	0.256503	0
1008	0.256727	0
1009	0.256951	0
1010	0.257176	0
1011	0.257401	0
1012	0.257626	0
1013	0.25785	0
1014	0.258075	0
1015	0.2583	0
1016	0.258525	0
1017	0.25875	0
1018	0.258976	0
1019	0.259201	0
1020	0.259427	0
1021	0.259652	0
1022	0.259878	0
1023	0.260103	0
1024	0.260329	0
1025	0.260554	0
1026	0.260778	0
1027	0.261003	0
1028	0.261228	0
1029	0.261452	0
1030	0.261677	0
1031	0.261901	0
1032	0.262125	1
1033	0.26235	1
1034	0.262575	1
1035	0.262799	1
1036	0.263024	0
1037	0.263249	0
1038	0.263475	0
1039	0.2637	0
1040	0.263926	0
1041	0.264151	0
1042	0.264377	0
1043	0.264602	0
1044	0.264827	0
1045	0.265052	0
1046	0.265278	0
1047	0.265502	0
1048	0.265727	0
1049	0.265952	0
1050	0.266176	0
1051	0.2664	0
1052	0.266625	0
1053	0.266849	0
1054	0.267073	0
1055	0.267298	0
1056	0.267523	0
1057	0.267748	0
1058	0.267973	0
1059	0.268198	0
1060	0.268423	0
1061	0.268649	0
1062	0.268876	0
1063	0.269101	0
1064	0.269327	0
1065	0.269552	0
1066	0.269778	0
1067	0.270003	0
1068	0.270228	0
1069	0.270453	0
1070	0.270678	0
1071	0.270903	0
1072	0.271127	0
1073	0.271352	0
1074	0.271576	0
1075	0.2718	0
1076	0.272024	0
1077	0.272249	0
1078	0.272473	0
1079	0.272698	0
1080	0.272923	0
1081	0.273148	0
1082	0.273373	0
1083	0.273599	0
1084	0.273825	0
1085	0.274051	0
1086	0.274276	0
1087	0.274502	0
1088	0.274727	0
1089	0.274953	0
1090	0.275179	0
1091	0.275404	0
1092	0.275629	0
1093	0.275853	0
1094	0.276078	0
1095	0.276303	0
1096	0.276527	0
1097	0.276751	0
1098	0.276975	0
1099	0.2772	0
1100	0.277424	0
1101	0.277649	0
1102	0.277874	0
1103	0.278099	0
1104	0.278323	0
1105	0.278549	0
1106	0.278775	0
1107	0.279	0
1108	0.279226	0
1109	0.279451	0
1110	0.279676	0
1111	0.279902	0
1112	0.280127	0
1113	0.280353	0
1114	0.280578	0
1115	0.280803	0
1116	0.281028	0
1117	0.281253	0
1118	0.281477	0
1119	0.2817	0
1120	0.281924	0
1121	0.282147	0
1122	0.28237	0
1123	0.282592	0
1124	0.282814	0
1125	0.283035	0
1126	0.283256	0
1127	0.283476	0
1128	0.283695	0
1129	0.283913	0
1130	0.28413	0
1131	0.284346	0
1132	0.284561	0
1133	0.284774	0
1134	0.284986	0
1135	0.285197	0
1136	0.285406	0
1137	0.285613	0
1138	0.285819	0
1139	0.286023	0
1140	0.286225	0
1141	0.286424	0
1142	0.286622	0
1143	0.286819	0
1144	0.287013	0
1145	0.287206	0
1146	0.287397	0
1147	0.287586	0
1148	0.287773	0
1149	0.287957	0
1150	0.28814	0
1151	0.288319	0
1152	0.288498	0
1153	0.288674	0
1154	0.288848	0
1155	0.289019	0
1156	0.289187	0
1157	0.289352	0
1158	0.289515	0
1159	0.289675	0
1160	0.289833	0
1161	0.289988	0
1162	0.290141	0
1163	0.290292	0
1164	0.29044	0
1165	0.290585	0
1166	0.290728	0
1167	0.290869	0
1168	0.291007	0
1169	0.291143	0
1170	0.291277	0
1171	0.291407	0
1172	0.291537	0
1173	0.291663	0
1174	0.291788	0
1175	0.29191	1
1176	0.292029	1
1177	0.292147	1
1178	0.292262	1
1179	0.292376	1
1180	0.292486	1
1181	0.292594	1
1182	0.292699	0
1183	0.292802	0
1184	0.292903	0
1185	0.293002	0
1186	0.293098	0
1187	0.293191	0
1188	0.293282	0
1189	0.293371	0
1190	0.293458	0
1191	0.293543	0
1192	0.293625	0
1193	0.293704	0
1194	0.29378	0
1195	0.293854	0
1196	0.293925	0
1197	0.293995	0
1198	0.294063	0
1199	0.294128	0
1200	0.294192	0
1201	0.294252	0
1202	0.294309	0
1203	0.294363	0
1204	0.294415	0
1205	0.294465	0
1206	0.294513	0
1207	0.294559	0
1208	0.294602	0
1209	0.294644	0
1210	0.294683	0
1211	0.29472	0
1212	0.294754	0
1213	0.294786	0
1214	0.294815	0
1215	0.294843	0
1216	0.294868	0
1217	0.294892	0
1218	0.294914	0
1219	0.294934	0
1220	0.294953	0
1221	0.294969	0
1222	0.294984	0
1223	0.294998	0
1224	0.295011	0
1225	0.295024	0
1226	0.295036	0
1227	0.295047	0
1228	0.295056	0
1229	0.295064	0
1230	0.295072	0
1231	0.295078	0
1232	0.295082	0
1233	0.295086	0
1234	0.29509	0
1235	0.295092	0
1236	0.295095	0
1237	0.295097	0
1238	0.295099	0
1239	0.2951	0
1240	0.295101	0
1241	0.295102	0
1242	0.295103	0
1243	0.295103	0
1244	0.295103	0
1245	0.295103	0
